ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
tsat1238-1-1,,tsat1238,1,sa³³,sa³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-1-2,,tsat1238,1,ta¹¹,ta¹¹,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-2-1,,tsat1238,2,tʰua¹¹,tʰua¹¹,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-3-1,,tsat1238,3,kiə³³,kiə³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-4-1,,tsat1238,4,pa²⁴,pa²⁴,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-5-1,,tsat1238,5,ma³³,ma³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-6-1,,tsat1238,6,naːn³²,naːn³²,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-7-1,,tsat1238,7,su⁵⁵,su⁵⁵,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-8-1,,tsat1238,8,paːn³²,paːn³²,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-9-1,,tsat1238,9,tʰu¹ paːn³²,tʰu¹ paːn³²,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-10-1,,tsat1238,10,piu⁵⁵,piu⁵⁵,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-11-1,,tsat1238,11,piu⁵⁵ sa³³,piu⁵⁵ sa³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-12-1,,tsat1238,12,piu⁵⁵ tʰua¹¹,piu⁵⁵ tʰua¹¹,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-13-1,,tsat1238,13,piu⁵⁵ kiə³³,piu⁵⁵ kiə³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-14-1,,tsat1238,14,piu⁵⁵ pa²⁴,piu⁵⁵ pa²⁴,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-15-1,,tsat1238,15,piu⁵⁵ ma³³,piu⁵⁵ ma³³,[],,[],,False,Huihui-Utsat.htm,False,,1
tsat1238-16-1,,tsat1238,16,piu⁵⁵ naːn³²,piu⁵⁵ naːn³²,[],,[],,False,Huihui-Utsat.htm,False,,1
