ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
anuf1239-1-1,,anuf1239,1,kũ,kũ,[],,[],,False,Anufo.htm,False,,1
anuf1239-2-1,,anuf1239,2,ɲ̀ɲɔ̀,ɲ̀ɲɔ̀,[],,[],,False,Anufo.htm,False,,1
anuf1239-3-1,,anuf1239,3,ǹzã̀,ǹzã̀,[],,[],,False,Anufo.htm,False,,1
anuf1239-4-1,,anuf1239,4,ǹná,ǹná,[],,[],,False,Anufo.htm,False,,1
anuf1239-5-1,,anuf1239,5,ǹnú,ǹnú,[],,[],,False,Anufo.htm,False,,1
anuf1239-6-1,,anuf1239,6,ǹʒɛ̃́,ǹʒɛ̃́,[],,[],,False,Anufo.htm,False,,1
anuf1239-7-1,,anuf1239,7,ǹzô,ǹzô,[],,[],,False,Anufo.htm,False,,1
anuf1239-8-1,,anuf1239,8,mɔ̀cᵘɛ́,mɔ̀cᵘɛ́,[],,[],,False,Anufo.htm,False,,1
anuf1239-9-1,,anuf1239,9,ŋ̀ɡɔ̀ná,ŋ̀ɡɔ̀ná,[],,[],,False,Anufo.htm,False,,1
anuf1239-10-1,,anuf1239,10,búɾú,búɾú,[],,[],,False,Anufo.htm,False,,1
anuf1239-11-1,,anuf1239,11,búɾú ní kũ̀,búɾú ní kũ̀,[],,[],,False,Anufo.htm,False,,1
anuf1239-12-1,,anuf1239,12,búɾú ní ɲ́ɲɔ̀,búɾú ní ɲ́ɲɔ̀,[],,[],,False,Anufo.htm,False,,1
anuf1239-13-1,,anuf1239,13,búɾú ní ńzã̀,búɾú ní ńzã̀,[],,[],,False,Anufo.htm,False,,1
anuf1239-14-1,,anuf1239,14,búɾú ní ńꜜná,búɾú ní ńꜜná,[],,[],,False,Anufo.htm,False,,1
anuf1239-15-1,,anuf1239,15,búɾú ní ńꜜnú,búɾú ní ńꜜnú,[],,[],,False,Anufo.htm,False,,1
anuf1239-16-1,,anuf1239,16,búɾú ní ńꜜʒɛ̃́,búɾú ní ńꜜʒɛ̃́,[],,[],,False,Anufo.htm,False,,1
anuf1239-17-1,,anuf1239,17,búɾú ní ńꜜzô,búɾú ní ńꜜzô,[],,[],,False,Anufo.htm,False,,1
