ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
nort2774-1-1,,nort2774,1,kɔi,kɔi,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-2-1,,nort2774,2,sɛ,sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-3-1,,nort2774,3,ta,ta,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-4-1,,nort2774,4,siɔ,siɔ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-5-1,,nort2774,5,kɔ̃,kɔ̃,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-6-1,,nort2774,6,mana,mana,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-7-1,,nort2774,7,mbara mbara,mbara mbara,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-8-1,,nort2774,8,miambe,miambe,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-9-1,,nort2774,9,ɡumbaya,ɡumbaya,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-10-1,,nort2774,10,sui kɔi,sui kɔi,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-11-1,,nort2774,11,sui kɔi ndoni kɔi,sui kɔi ndoni kɔi,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-12-1,,nort2774,12,sui kɔi ndoni sɛ,sui kɔi ndoni sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-13-1,,nort2774,13,sui kɔi ndoni ta,sui kɔi ndoni ta,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-14-1,,nort2774,14,sui kɔi ndoni siɔ,sui kɔi ndoni siɔ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-15-1,,nort2774,15,sui kɔi ndoni kɔ̃,sui kɔi ndoni kɔ̃,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-16-1,,nort2774,16,sui kɔi ndoni mana,sui kɔi ndoni mana,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-17-1,,nort2774,17,sui kɔi ndoni mbara mbara,sui kɔi ndoni mbara mbara,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-18-1,,nort2774,18,sui kɔi ndoni miambe,sui kɔi ndoni miambe,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-19-1,,nort2774,19,sui kɔi ndoni ɡumbaya,sui kɔi ndoni ɡumbaya,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-20-1,,nort2774,20,sui sɛ,sui sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-21-1,,nort2774,21,sui sɛ ndoni kɔi,sui sɛ ndoni kɔi,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-22-1,,nort2774,22,sui sɛ ndoni sɛ,sui sɛ ndoni sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-23-1,,nort2774,23,sui sɛ ndoni ta,sui sɛ ndoni ta,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-24-1,,nort2774,24,sui sɛ ndoni siɔ,sui sɛ ndoni siɔ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-25-1,,nort2774,25,sui sɛ ndoni kɔ̃,sui sɛ ndoni kɔ̃,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-26-1,,nort2774,26,sui sɛ ndoni mana,sui sɛ ndoni mana,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-27-1,,nort2774,27,sui sɛ ndoni mbara mbara,sui sɛ ndoni mbara mbara,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-28-1,,nort2774,28,sui sɛ ndoni miambe,sui sɛ ndoni miambe,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-29-1,,nort2774,29,sui sɛ ndoni ɡumbaya,sui sɛ ndoni ɡumbaya,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-30-1,,nort2774,30,sui ta mana,sui ta mana,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-40-1,,nort2774,40,sui siɔ,sui siɔ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-50-1,,nort2774,50,sui kɔ̃,sui kɔ̃,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-60-1,,nort2774,60,sui mana,sui mana,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-70-1,,nort2774,70,sui mbara mbara,sui mbara mbara,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-80-1,,nort2774,80,sui miambe,sui miambe,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-90-1,,nort2774,90,sui ɡumbaya,sui ɡumbaya,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-100-1,,nort2774,100,nɡbanɡbo kɔi,nɡbanɡbo kɔi,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-200-1,,nort2774,200,nɡbanɡbo sɛ,nɡbanɡbo sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
nort2774-1000-1,,nort2774,1000,koto,koto,[],< Bangala ,[],,True,Ngbandi-North.htm,False,,1
nort2774-2000-1,,nort2774,2000,koto sɛ,koto sɛ,[],,[],,False,Ngbandi-North.htm,False,,1
