ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
song1303-1-1,,song1303,1,umune,umune,[],,[],,False,Songye.htm,False,,1
song1303-2-1,,song1303,2,ibidi,ibidi,[],,[],,False,Songye.htm,False,,1
song1303-3-1,,song1303,3,isatu,isatu,[],,[],,False,Songye.htm,False,,1
song1303-4-1,,song1303,4,inanka,inanka,[],,[],,False,Songye.htm,False,,1
song1303-5-1,,song1303,5,itano,itano,[],,[],,False,Songye.htm,False,,1
song1303-6-1,,song1303,6,isamombo,isamombo,[],,[],,False,Songye.htm,False,,1
song1303-7-1,,song1303,7,musambobidi,musambobidi,[],,[],,False,Songye.htm,False,,1
song1303-8-1,,song1303,8,muanda,muanda,[],,[],,False,Songye.htm,False,,1
song1303-9-1,,song1303,9,kitema,kitema,[],,[],,False,Songye.htm,False,,1
song1303-10-1,,song1303,10,ekumi,ekumi,[],,[],,False,Songye.htm,False,,1
song1303-11-1,,song1303,11,ekumi na umune,ekumi na umune,[],,[],,False,Songye.htm,False,,1
song1303-12-1,,song1303,12,ekumi na ibidi,ekumi na ibidi,[],,[],,False,Songye.htm,False,,1
song1303-13-1,,song1303,13,ekumi na isatu,ekumi na isatu,[],,[],,False,Songye.htm,False,,1
song1303-14-1,,song1303,14,ekumi na inanka,ekumi na inanka,[],,[],,False,Songye.htm,False,,1
song1303-15-1,,song1303,15,ekumi na itano,ekumi na itano,[],,[],,False,Songye.htm,False,,1
song1303-16-1,,song1303,16,ekumi na isamombo,ekumi na isamombo,[],,[],,False,Songye.htm,False,,1
song1303-17-1,,song1303,17,ekumi na musambobidi,ekumi na musambobidi,[],,[],,False,Songye.htm,False,,1
song1303-18-1,,song1303,18,ekumi na muanda,ekumi na muanda,[],,[],,False,Songye.htm,False,,1
song1303-19-1,,song1303,19,ekumi na kitema,ekumi na kitema,[],,[],,False,Songye.htm,False,,1
song1303-20-1,,song1303,20,makumi abidi,makumi abidi,[],,[],,False,Songye.htm,False,,1
song1303-21-1,,song1303,21,makumi abidi na umw,makumi abidi na umw,[],,[],,False,Songye.htm,False,,1
song1303-22-1,,song1303,22,makumi abidi na ibidi,makumi abidi na ibidi,[],,[],,False,Songye.htm,False,,1
song1303-23-1,,song1303,23,makumi abidi na isatu,makumi abidi na isatu,[],,[],,False,Songye.htm,False,,1
song1303-24-1,,song1303,24,makumi abidi na inanka,makumi abidi na inanka,[],,[],,False,Songye.htm,False,,1
song1303-25-1,,song1303,25,makumi abidi na itano,makumi abidi na itano,[],,[],,False,Songye.htm,False,,1
song1303-26-1,,song1303,26,makumi abidi na isamombo,makumi abidi na isamombo,[],,[],,False,Songye.htm,False,,1
song1303-27-1,,song1303,27,makumi abidi na musambobidi,makumi abidi na musambobidi,[],,[],,False,Songye.htm,False,,1
song1303-28-1,,song1303,28,makumi abidi na muanda,makumi abidi na muanda,[],,[],,False,Songye.htm,False,,1
song1303-29-1,,song1303,29,makumi abidi na kitema,makumi abidi na kitema,[],,[],,False,Songye.htm,False,,1
song1303-30-1,,song1303,30,makumi asatu,makumi asatu,[],,[],,False,Songye.htm,False,,1
song1303-40-1,,song1303,40,makumi ananka,makumi ananka,[],,[],,False,Songye.htm,False,,1
song1303-50-1,,song1303,50,makumi atano,makumi atano,[],,[],,False,Songye.htm,False,,1
song1303-60-1,,song1303,60,makumi asamombo,makumi asamombo,[],,[],,False,Songye.htm,False,,1
song1303-70-1,,song1303,70,makumi musambobidi,makumi musambobidi,[],,[],,False,Songye.htm,False,,1
song1303-80-1,,song1303,80,makumi muanda,makumi muanda,[],,[],,False,Songye.htm,False,,1
song1303-90-1,,song1303,90,makumi kitema,makumi kitema,[],,[],,False,Songye.htm,False,,1
song1303-100-1,,song1303,100,lukama,lukama,[],,[],,False,Songye.htm,False,,1
song1303-200-1,,song1303,200,nkama ibidi,nkama ibidi,[],,[],,False,Songye.htm,False,,1
song1303-1000-1,,song1303,1000,kinunu,kinunu,[],,[],,False,Songye.htm,False,,1
song1303-2000-1,,song1303,2000,kinunu bibidi,kinunu bibidi,[],,[],,False,Songye.htm,False,,1
