ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Problematic,Other_Form,Variant_ID
chac1251-2-1-1,,chac1251-2,1,wïst'ta = one,wïst'ta = one,[],"(but in isolation, -ta final drops off )",['chan2019'],,False,True,,2
chac1251-2-2-1,,chac1251-2,2,rabḯta = a few,rabḯta = a few,[],,['chan2019'],,False,True,,2
