ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
dung1252-1-1,,dung1252,1,ʌk,ʌk,[],,[],,False,Dungmaili.htm,False,,1
dung1252-2-1,,dung1252,2,hik,hik,[],,[],,False,Dungmaili.htm,False,,1
dung1252-3-1,,dung1252,3,sum,sum,[],,[],,False,Dungmaili.htm,False,,1
dung1252-4-1,,dung1252,4,cice [t͡sis͡te] ??,cice [t͡sis͡te] ??,[],( c = IPA [t͡s ] ?),[],,False,Dungmaili.htm,True,,1
dung1252-5-1,,dung1252,5,rekʰ,rekʰ,[],,[],,False,Dungmaili.htm,False,,1
