ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
culi1244-1-1,,culi1244,1,ohari- dynamic verb ''to be one'',ohari- dynamic verb ''to be one'',[],,[],,False,Culina.htm,True,,1
culi1244-1-2,,culi1244,1,ohari,ohari,[],,[],,False,Culina.htm,False,,2
culi1244-1-3,,culi1244,1,ohari-hi,ohari-hi,[],(masculine),[],,False,Culina.htm,False,,2
culi1244-1-4,,culi1244,1,ohari-ni,ohari-ni,[],( feminine ),[],,False,Culina.htm,False,,2
culi1244-2-1,,culi1244,2,pama- dynamic verb ''to be two'',pama- dynamic verb ''to be two'',[],,[],,False,Culina.htm,True,,1
culi1244-2-2,,culi1244,2,pama,pama,[],,[],,False,Culina.htm,False,,2
culi1244-2-3,,culi1244,2,also for 'some',also for 'some',[],,[],,False,Culina.htm,False,,2
culi1244-2-4,,culi1244,2,pama-ʔi,pama-ʔi,[],( masculine),[],,False,Culina.htm,False,,2
culi1244-2-5,,culi1244,2,pama-ni,pama-ni,[],( feminine ),[],,False,Culina.htm,False,,2
culi1244-3-1,,culi1244,3,ʔuapima,ʔuapima,[],,[],,False,Culina.htm,False,,2
culi1244-3-2,,culi1244,3,also for 'many',also for 'many',[],,[],,False,Culina.htm,False,,2
culi1244-3-3,,culi1244,3,ʔuapi-ta-ʔi,ʔuapi-ta-ʔi,[],( masculine),[],,False,Culina.htm,False,,2
culi1244-3-4,,culi1244,3,ʔuapi-ta-ni,ʔuapi-ta-ni,[],( feminine ),[],,False,Culina.htm,False,,2
