"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"1792","hung1275-1-11-1",NA,"hung1275-1",11,"maːl11","maːl11",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1793","hung1275-1-11-2",NA,"hung1275-1",11,"sip55ʔet55","sip55ʔet55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1794","hung1275-1-12-1",NA,"hung1275-1",12,"maːl11ha:l55","maːl11ha:l55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1795","hung1275-1-12-2",NA,"hung1275-1",12,"sip55sɔːŋ35","sip55sɔːŋ35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1796","hung1275-1-13-1",NA,"hung1275-1",13,"maːl11paː55","maːl11paː55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1797","hung1275-1-13-2",NA,"hung1275-1",13,"sip55saːm35","sip55saːm35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1798","hung1275-1-14-1",NA,"hung1275-1",14,"maːl11poːn35","maːl11poːn35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1799","hung1275-1-14-2",NA,"hung1275-1",14,"sip55si35","sip55si35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1800","hung1275-1-15-1",NA,"hung1275-1",15,"maːl11ɗam55","maːl11ɗam55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1801","hung1275-1-15-2",NA,"hung1275-1",15,"sip55ha35","sip55ha35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1802","hung1275-1-16-1",NA,"hung1275-1",16,"maːl11pʰlaw35","maːl11pʰlaw35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1803","hung1275-1-16-2",NA,"hung1275-1",16,"sip55hok55","sip55hok55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1804","hung1275-1-17-1",NA,"hung1275-1",17,"maːl11pal35","maːl11pal35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1805","hung1275-1-17-2",NA,"hung1275-1",17,"sip55cet55","sip55cet55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1806","hung1275-1-18-1",NA,"hung1275-1",18,"maːl11saːm35","maːl11saːm35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1807","hung1275-1-18-2",NA,"hung1275-1",18,"sip55pɛːt55","sip55pɛːt55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1808","hung1275-1-19-1",NA,"hung1275-1",19,"maːl11ciːn35","maːl11ciːn35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1809","hung1275-1-19-2",NA,"hung1275-1",19,"sip55kaw35","sip55kaw35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1810","hung1275-1-20-1",NA,"hung1275-1",20,"ha:l55 maːl11","ha:l55 maːl11",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1811","hung1275-1-20-2",NA,"hung1275-1",20,"ha:l55cuk55","ha:l55cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1812","hung1275-1-21-1",NA,"hung1275-1",21,"saːw11 moːt55","saːw11 moːt55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1813","hung1275-1-22-1",NA,"hung1275-1",22,"saːw11 sɔːŋ35","saːw11 sɔːŋ35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1814","hung1275-1-23-1",NA,"hung1275-1",23,"saːw11 saːm35","saːw11 saːm35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1815","hung1275-1-24-1",NA,"hung1275-1",24,"saːw11 si55","saːw11 si55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1816","hung1275-1-25-1",NA,"hung1275-1",25,"saːw11 ha55","saːw11 ha55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1817","hung1275-1-26-1",NA,"hung1275-1",26,"saːw11 hok55","saːw11 hok55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1818","hung1275-1-27-1",NA,"hung1275-1",27,"saːw11 cet55","saːw11 cet55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1819","hung1275-1-28-1",NA,"hung1275-1",28,"saːw11 pɛːt11","saːw11 pɛːt11",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1820","hung1275-1-29-1",NA,"hung1275-1",29,"saːw11 kaw55","saːw11 kaw55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1821","hung1275-1-30-1",NA,"hung1275-1",30,"paː35 cuk55","paː35 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1822","hung1275-1-30-2",NA,"hung1275-1",30,"saːm35 sip55","saːm35 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1823","hung1275-1-40-1",NA,"hung1275-1",40,"poːn25 cuk55","poːn25 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1824","hung1275-1-40-2",NA,"hung1275-1",40,"si35 sip55","si35 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1825","hung1275-1-50-1",NA,"hung1275-1",50,"ɗam35 cuk55","ɗam35 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1826","hung1275-1-50-2",NA,"hung1275-1",50,"ha35 sip55","ha35 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1827","hung1275-1-60-1",NA,"hung1275-1",60,"pʰlaw35 cuk55","pʰlaw35 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1828","hung1275-1-60-2",NA,"hung1275-1",60,"hok55 sip55","hok55 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1829","hung1275-1-70-1",NA,"hung1275-1",70,"pal35 cuk55","pal35 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1830","hung1275-1-70-2",NA,"hung1275-1",70,"cet55 sip55","cet55 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1831","hung1275-1-80-1",NA,"hung1275-1",80,"saːm55 cuk55","saːm55 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1832","hung1275-1-80-2",NA,"hung1275-1",80,"pɛːt55 sip55","pɛːt55 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1833","hung1275-1-90-1",NA,"hung1275-1",90,"ciːn55 cuk55","ciːn55 cuk55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1834","hung1275-1-90-2",NA,"hung1275-1",90,"kaw35 sip55","kaw35 sip55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1835","hung1275-1-100-1",NA,"hung1275-1",100,"moːt31 ʰlɔːj11","moːt31 ʰlɔːj11",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1836","hung1275-1-200-1",NA,"hung1275-1",200,"ha:l35 ʰlɔːj11","ha:l35 ʰlɔːj11",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1837","hung1275-1-1000-1",NA,"hung1275-1",1000,"moːt31 ŋin31","moːt31 ŋin31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1838","hung1275-1-2000-1",NA,"hung1275-1",2000,"ha:l35 ŋin31","ha:l35 ŋin31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1839","huuu1240-1-1-1",NA,"huuu1240-1",1,"a mɔ31","a mɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1840","huuu1240-1-2-1",NA,"huuu1240-1",2,"ka a33","ka a33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1841","huuu1240-1-3-1",NA,"huuu1240-1",3,"ka oi31","ka oi31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1842","huuu1240-1-4-1",NA,"huuu1240-1",4,"a pʰon31","a pʰon31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1843","huuu1240-1-5-1",NA,"huuu1240-1",5,"pa θan35","pa θan35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1844","huuu1240-1-6-1",NA,"huuu1240-1",6,"n̩ ́tʰɔl33","n̩ ́tʰɔl33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1845","huuu1240-1-7-1",NA,"huuu1240-1",7,"n̩ ́tʰil33","n̩ ́tʰil33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1846","huuu1240-1-8-1",NA,"huuu1240-1",8,"ma tʰa31","ma tʰa31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1847","huuu1240-1-9-1",NA,"huuu1240-1",9,"ma ŋɔm31","ma ŋɔm31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1848","huuu1240-1-10-1",NA,"huuu1240-1",10,"ma ŋ̩ ́kit31","ma ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1849","huuu1240-1-11-1",NA,"huuu1240-1",11,"ma ŋ̩ ́kit31a mɔ31","ma ŋ̩ ́kit31a mɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1850","huuu1240-1-12-1",NA,"huuu1240-1",12,"ma ŋ̩ ́kit31ka a33","ma ŋ̩ ́kit31ka a33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1851","huuu1240-1-13-1",NA,"huuu1240-1",13,"ma ŋ̩ ́kit31ka oi31","ma ŋ̩ ́kit31ka oi31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1852","huuu1240-1-14-1",NA,"huuu1240-1",14,"ma ŋ̩ ́kit31a pʰon31","ma ŋ̩ ́kit31a pʰon31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1853","huuu1240-1-15-1",NA,"huuu1240-1",15,"ma ŋ̩ ́kit31pa θan35","ma ŋ̩ ́kit31pa θan35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1854","huuu1240-1-16-1",NA,"huuu1240-1",16,"ma ŋ̩ ́kit31n̩ ́tʰɔl33","ma ŋ̩ ́kit31n̩ ́tʰɔl33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1855","huuu1240-1-17-1",NA,"huuu1240-1",17,"ma ŋ̩ ́kit31n̩ ́tʰil33","ma ŋ̩ ́kit31n̩ ́tʰil33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1856","huuu1240-1-18-1",NA,"huuu1240-1",18,"ma ŋ̩ ́kit31ma tʰa31","ma ŋ̩ ́kit31ma tʰa31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1857","huuu1240-1-19-1",NA,"huuu1240-1",19,"ma ŋ̩ ́kit31ma ŋɔm31","ma ŋ̩ ́kit31ma ŋɔm31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1858","huuu1240-1-20-1",NA,"huuu1240-1",20,"ma θau31","ma θau31",NA,"(Tai, sau)","chan2019",NA,"false",NA,NA,"false","",1
"1859","huuu1240-1-21-1",NA,"huuu1240-1",21,"ka a33ŋ̩ ́kit31a mɔ31","ka a33ŋ̩ ́kit31a mɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1860","huuu1240-1-22-1",NA,"huuu1240-1",22,"ka a33ŋ̩ ́kit31ka a33","ka a33ŋ̩ ́kit31ka a33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1861","huuu1240-1-23-1",NA,"huuu1240-1",23,"ka a33ŋ̩ ́kit31ka oi31","ka a33ŋ̩ ́kit31ka oi31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1862","huuu1240-1-24-1",NA,"huuu1240-1",24,"ka a33ŋ̩ ́kit31a pʰon31","ka a33ŋ̩ ́kit31a pʰon31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1863","huuu1240-1-25-1",NA,"huuu1240-1",25,"ka a33ŋ̩ ́kit31pa θan35","ka a33ŋ̩ ́kit31pa θan35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1864","huuu1240-1-26-1",NA,"huuu1240-1",26,"ka a33ŋ̩ ́kit31n̩ ́tʰɔl33","ka a33ŋ̩ ́kit31n̩ ́tʰɔl33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1865","huuu1240-1-27-1",NA,"huuu1240-1",27,"ka a33ŋ̩ ́kit31n̩ ́tʰil33","ka a33ŋ̩ ́kit31n̩ ́tʰil33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1866","huuu1240-1-28-1",NA,"huuu1240-1",28,"ka a33ŋ̩ ́kit31ma tʰa31","ka a33ŋ̩ ́kit31ma tʰa31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1867","huuu1240-1-29-1",NA,"huuu1240-1",29,"ka a33ŋ̩ ́kit31ma ŋɔm31","ka a33ŋ̩ ́kit31ma ŋɔm31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1868","huuu1240-1-30-1",NA,"huuu1240-1",30,"ka oi31ŋ̩ ́kit31","ka oi31ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1869","huuu1240-1-40-1",NA,"huuu1240-1",40,"a pʰon31ŋ̩ ́kit31","a pʰon31ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1870","huuu1240-1-50-1",NA,"huuu1240-1",50,"pa θan35 ŋ̩ ́kit31","pa θan35 ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1871","huuu1240-1-60-1",NA,"huuu1240-1",60,"n̩ ́tʰɔl33 ŋ̩ ́kit31","n̩ ́tʰɔl33 ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1872","huuu1240-1-70-1",NA,"huuu1240-1",70,"n̩ ́tʰil33 ŋ̩ ́kit31","n̩ ́tʰil33 ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1873","huuu1240-1-80-1",NA,"huuu1240-1",80,"ma tʰa31 ŋ̩ ́kit31","ma tʰa31 ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1874","huuu1240-1-90-1",NA,"huuu1240-1",90,"ma ŋɔm31 ŋ̩ ́kit31","ma ŋɔm31 ŋ̩ ́kit31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1875","huuu1240-1-100-1",NA,"huuu1240-1",100,"mə ɣɔi35","mə ɣɔi35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1876","huuu1240-1-100-2",NA,"huuu1240-1",100,"m̩ ́pɤk35","m̩ ́pɤk35",NA,"< Tai","chan2019",NA,"true",NA,NA,"false","",1
"1877","huuu1240-1-200-1",NA,"huuu1240-1",200,"ka a33 ɣɔi35","ka a33 ɣɔi35",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1878","huuu1240-1-1000-1",NA,"huuu1240-1",1000,"ma ŋ̩ ́θɤŋ33","ma ŋ̩ ́θɤŋ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1879","huuu1240-1-1000-2",NA,"huuu1240-1",1000,"mə pan31","mə pan31",NA,"< Tai","chan2019",NA,"true",NA,NA,"false","",1
"1880","huuu1240-1-2000-1",NA,"huuu1240-1",2000,"ka a33 ŋ̩ ́θɤŋ33","ka a33 ŋ̩ ́θɤŋ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1881","jahh1242-1-1-1",NA,"jahh1242-1",1,"nwɛy","nwɛy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1882","jahh1242-1-1-2",NA,"jahh1242-1",1,"niʔwɛy","niʔwɛy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1883","jahh1242-1-2-1",NA,"jahh1242-1",2,"nar","nar",NA,"( use Malay after two)","chan2019",NA,"false",NA,NA,"false","",1
"1884","jahh1242-1-3-1",NA,"jahh1242-1",3,"tiga","tiga",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1885","jahh1242-1-4-1",NA,"jahh1242-1",4,"əmpat","əmpat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1886","jahh1242-1-5-1",NA,"jahh1242-1",5,"lima","lima",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1887","jahh1242-1-6-1",NA,"jahh1242-1",6,"ənam","ənam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1888","jahh1242-1-6-2",NA,"jahh1242-1",6,"nam","nam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1889","jahh1242-1-7-1",NA,"jahh1242-1",7,"tud͡ʒoh","tud͡ʒoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1890","jahh1242-1-7-2",NA,"jahh1242-1",7,"tuɟoh","tuɟoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1891","jahh1242-1-8-1",NA,"jahh1242-1",8,"dəlapan","dəlapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1892","jahh1242-1-8-2",NA,"jahh1242-1",8,"lapan","lapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1893","jahh1242-1-9-1",NA,"jahh1242-1",9,"səmbilan","səmbilan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1894","jahh1242-1-9-2",NA,"jahh1242-1",9,"səmilan","səmilan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1895","jahh1242-1-10-1",NA,"jahh1242-1",10,"səpuluh","səpuluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1896","jahh1242-1-11-1",NA,"jahh1242-1",11,"sabəlas","sabəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1897","jahh1242-1-12-1",NA,"jahh1242-1",12,"dua bəlas","dua bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1898","jahh1242-1-13-1",NA,"jahh1242-1",13,"tiga bəlas","tiga bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1899","jahh1242-1-14-1",NA,"jahh1242-1",14,"əmpat bəlas","əmpat bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1900","jahh1242-1-15-1",NA,"jahh1242-1",15,"lima bəlas","lima bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1901","jahh1242-1-16-1",NA,"jahh1242-1",16,"ənam","ənam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1902","jahh1242-1-16-2",NA,"jahh1242-1",16,"nam bəlas","nam bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1903","jahh1242-1-17-1",NA,"jahh1242-1",17,"tud͡ʒoh","tud͡ʒoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1904","jahh1242-1-17-2",NA,"jahh1242-1",17,"tuɟoh bəlas","tuɟoh bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1905","jahh1242-1-18-1",NA,"jahh1242-1",18,"dəlapan","dəlapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1906","jahh1242-1-18-2",NA,"jahh1242-1",18,"lapan bəlas","lapan bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1907","jahh1242-1-19-1",NA,"jahh1242-1",19,"səmbilan","səmbilan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1908","jahh1242-1-19-2",NA,"jahh1242-1",19,"səmilan bəlas","səmilan bəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1909","jahh1242-1-20-1",NA,"jahh1242-1",20,"dua puluh","dua puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1910","jahh1242-1-21-1",NA,"jahh1242-1",21,"dua puluh satu","dua puluh satu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1911","jahh1242-1-22-1",NA,"jahh1242-1",22,"dua puluh dua","dua puluh dua",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1912","jahh1242-1-23-1",NA,"jahh1242-1",23,"dua puluh tiga","dua puluh tiga",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1913","jahh1242-1-24-1",NA,"jahh1242-1",24,"dua puluh əmpat","dua puluh əmpat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1914","jahh1242-1-25-1",NA,"jahh1242-1",25,"dua puluh lima","dua puluh lima",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1915","jahh1242-1-26-1",NA,"jahh1242-1",26,"dua puluh ənam","dua puluh ənam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1916","jahh1242-1-26-2",NA,"jahh1242-1",26,"nam","nam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1917","jahh1242-1-27-1",NA,"jahh1242-1",27,"dua puluh tud͡ʒoh","dua puluh tud͡ʒoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1918","jahh1242-1-27-2",NA,"jahh1242-1",27,"tuɟoh","tuɟoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1919","jahh1242-1-28-1",NA,"jahh1242-1",28,"dua puluh dəlapan","dua puluh dəlapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1920","jahh1242-1-28-2",NA,"jahh1242-1",28,"lapan","lapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1921","jahh1242-1-29-1",NA,"jahh1242-1",29,"dua puluh","dua puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1922","jahh1242-1-30-1",NA,"jahh1242-1",30,"tiga puluh","tiga puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1923","jahh1242-1-40-1",NA,"jahh1242-1",40,"əmpat puluh","əmpat puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1924","jahh1242-1-50-1",NA,"jahh1242-1",50,"lima puluh","lima puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1925","jahh1242-1-60-1",NA,"jahh1242-1",60,"ənam","ənam",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1926","jahh1242-1-60-2",NA,"jahh1242-1",60,"nam puluh","nam puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1927","jahh1242-1-70-1",NA,"jahh1242-1",70,"tud͡ʒoh","tud͡ʒoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1928","jahh1242-1-70-2",NA,"jahh1242-1",70,"tuɟoh puluh","tuɟoh puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1929","jahh1242-1-80-1",NA,"jahh1242-1",80,"dəlapan","dəlapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1930","jahh1242-1-80-2",NA,"jahh1242-1",80,"lapan puluh","lapan puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1931","jahh1242-1-90-1",NA,"jahh1242-1",90,"səmbilan","səmbilan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1932","jahh1242-1-90-2",NA,"jahh1242-1",90,"səmilan puluh","səmilan puluh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1933","jahh1242-1-100-1",NA,"jahh1242-1",100,"saratus","saratus",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1934","jahh1242-1-200-1",NA,"jahh1242-1",200,"dua ratus","dua ratus",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1935","jahh1242-1-1000-1",NA,"jahh1242-1",1000,"saribu","saribu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1936","jahh1242-1-2000-1",NA,"jahh1242-1",2000,"dua ribu","dua ribu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1937","jeha1242-1-1-1",NA,"jeha1242-1",1,"nɛy","nɛy",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1938","jeha1242-1-1-2",NA,"jeha1242-1",1,"nɛ̃y","nɛ̃y",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1939","jeha1242-1-2-1",NA,"jeha1242-1",2,"duwaʔ","duwaʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1940","jeha1242-1-2-2",NA,"jeha1242-1",2,"dwaʔ","dwaʔ",NA,"( < Malay)","chan2019",NA,"true",NA,NA,"false","",1
"1941","jeha1242-1-3-1",NA,"jeha1242-1",3,"tigaʔ","tigaʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1942","jeha1242-1-4-1",NA,"jeha1242-1",4,"ʔmpat","ʔmpat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1943","jeha1242-1-4-2",NA,"jeha1242-1",4,"ʔmpət","ʔmpət",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1944","jeha1242-1-5-1",NA,"jeha1242-1",5,"limeʔ","limeʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1945","jeha1242-1-5-2",NA,"jeha1242-1",5,"limɛːʔ","limɛːʔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1946","jeha1242-1-6-1",NA,"jeha1242-1",6,"(ʔ)nem","(ʔ)nem",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1947","jeha1242-1-6-2",NA,"jeha1242-1",6,"nɛ̃m","nɛ̃m",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1948","jeha1242-1-7-1",NA,"jeha1242-1",7,"tudʒʊh","tudʒʊh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1949","jeha1242-1-8-1",NA,"jeha1242-1",8,"lapan","lapan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1950","jeha1242-1-8-2",NA,"jeha1242-1",8,"lapadn","lapadn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1951","jeha1242-1-9-1",NA,"jeha1242-1",9,"səmmilan","səmmilan",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1952","jeha1242-1-9-2",NA,"jeha1242-1",9,"səmiladn","səmiladn",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1953","jeha1242-1-10-1",NA,"jeha1242-1",10,"s(ə)spulʊh","s(ə)spulʊh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1954","jeha1242-1-10-2",NA,"jeha1242-1",10,"spuloh","spuloh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1955","jeha1242-1-11-1",NA,"jeha1242-1",11,"səbəlas","səbəlas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1956","jeha1242-1-11-2",NA,"jeha1242-1",11,"sblas","sblas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1957","jeha1242-1-12-1",NA,"jeha1242-1",12,"dwaʔ blas","dwaʔ blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1958","jeha1242-1-13-1",NA,"jeha1242-1",13,"tigaʔ blas","tigaʔ blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1959","jeha1242-1-14-1",NA,"jeha1242-1",14,"ʔmpat blas","ʔmpat blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1960","jeha1242-1-15-1",NA,"jeha1242-1",15,"limɛːʔ blas","limɛːʔ blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1961","jeha1242-1-16-1",NA,"jeha1242-1",16,"nɛm blas","nɛm blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1962","jeha1242-1-17-1",NA,"jeha1242-1",17,"tudʒʊh blas","tudʒʊh blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1963","jeha1242-1-18-1",NA,"jeha1242-1",18,"lapan blas","lapan blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1964","jeha1242-1-19-1",NA,"jeha1242-1",19,"səmiladn blas","səmiladn blas",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1965","jeha1242-1-20-1",NA,"jeha1242-1",20,"dwaʔ puloh","dwaʔ puloh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"1966","jeha1242-1-21-1",NA,"jeha1242-1",21,"dwaʔ puloh satoh","dwaʔ puloh satoh",NA,"","chan2019",NA,"false",NA,NA,"false","",1
