"","ID","Local_ID","Language_ID","Parameter_ID","Value","Form","Segments","Comment","Source","Cognacy","Loan","Graphemes","Profile","Problematic","Other_Form","Variant_ID"
"5391","honi1244-1-4-1",NA,"honi1244-1",4,"li31","li31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5392","honi1244-1-5-1",NA,"honi1244-1",5,"ŋɔ31","ŋɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5393","honi1244-1-6-1",NA,"honi1244-1",6,"kʰv̠31","kʰv̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5394","honi1244-1-7-1",NA,"honi1244-1",7,"ʃɿ̠31","ʃɿ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5395","honi1244-1-8-1",NA,"honi1244-1",8,"xɛ̠31","xɛ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5396","honi1244-1-9-1",NA,"honi1244-1",9,"ɣu31","ɣu31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5397","honi1244-1-10-1",NA,"honi1244-1",10,"tsʰɛ55","tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5398","honi1244-1-11-1",NA,"honi1244-1",11,"tsʰɛ55tʰi33","tsʰɛ55tʰi33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5399","honi1244-1-12-1",NA,"honi1244-1",12,"tsʰɛ55ȵi̠31","tsʰɛ55ȵi̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5400","honi1244-1-13-1",NA,"honi1244-1",13,"tsʰɛ55su55","tsʰɛ55su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5401","honi1244-1-14-1",NA,"honi1244-1",14,"tsʰɛ55li31","tsʰɛ55li31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5402","honi1244-1-15-1",NA,"honi1244-1",15,"tsʰɛ55ŋɔ31","tsʰɛ55ŋɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5403","honi1244-1-16-1",NA,"honi1244-1",16,"tsʰɛ55kʰv̠31","tsʰɛ55kʰv̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5404","honi1244-1-17-1",NA,"honi1244-1",17,"tsʰɛ55ʃɿ̠31","tsʰɛ55ʃɿ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5405","honi1244-1-18-1",NA,"honi1244-1",18,"tsʰɛ55xɛ̠31","tsʰɛ55xɛ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5406","honi1244-1-19-1",NA,"honi1244-1",19,"tsʰɛ55ɣu31","tsʰɛ55ɣu31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5407","honi1244-1-20-1",NA,"honi1244-1",20,"ȵi̠31tsʰɛ55","ȵi̠31tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5408","honi1244-1-21-1",NA,"honi1244-1",21,"ȵi̠31 tsʰɛ55 tʰi33","ȵi̠31 tsʰɛ55 tʰi33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5409","honi1244-1-22-1",NA,"honi1244-1",22,"ȵi̠31 tsʰɛ55 ȵi̠31","ȵi̠31 tsʰɛ55 ȵi̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5410","honi1244-1-23-1",NA,"honi1244-1",23,"ȵi̠31 tsʰɛ55 su55","ȵi̠31 tsʰɛ55 su55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5411","honi1244-1-24-1",NA,"honi1244-1",24,"ȵi̠31 tsʰɛ55 li31","ȵi̠31 tsʰɛ55 li31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5412","honi1244-1-25-1",NA,"honi1244-1",25,"ȵi̠31 tsʰɛ55 ŋɔ31","ȵi̠31 tsʰɛ55 ŋɔ31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5413","honi1244-1-26-1",NA,"honi1244-1",26,"ȵi̠31 tsʰɛ55 kʰv̠31","ȵi̠31 tsʰɛ55 kʰv̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5414","honi1244-1-27-1",NA,"honi1244-1",27,"ȵi̠31 tsʰɛ55 ʃɿ̠31","ȵi̠31 tsʰɛ55 ʃɿ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5415","honi1244-1-28-1",NA,"honi1244-1",28,"ȵi̠31 tsʰɛ55 xɛ̠31","ȵi̠31 tsʰɛ55 xɛ̠31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5416","honi1244-1-29-1",NA,"honi1244-1",29,"ȵi̠31 tsʰɛ55 ɣu31","ȵi̠31 tsʰɛ55 ɣu31",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5417","honi1244-1-30-1",NA,"honi1244-1",30,"su55 tsʰɛ55","su55 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5418","honi1244-1-40-1",NA,"honi1244-1",40,"li31 tsʰɛ55","li31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5419","honi1244-1-50-1",NA,"honi1244-1",50,"ŋɔ31 tsʰɛ55","ŋɔ31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5420","honi1244-1-60-1",NA,"honi1244-1",60,"kʰv̠31 tsʰɛ55","kʰv̠31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5421","honi1244-1-70-1",NA,"honi1244-1",70,"ʃɿ̠31 tsʰɛ55","ʃɿ̠31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5422","honi1244-1-80-1",NA,"honi1244-1",80,"xɛ̠31 tsʰɛ55","xɛ̠31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5423","honi1244-1-90-1",NA,"honi1244-1",90,"ɣu31 tsʰɛ55","ɣu31 tsʰɛ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5424","honi1244-1-100-1",NA,"honi1244-1",100,"xɔ55","xɔ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5425","honi1244-1-200-1",NA,"honi1244-1",200,"ȵi̠31xɔ55","ȵi̠31xɔ55",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5426","honi1244-1-1000-1",NA,"honi1244-1",1000,"tsʰiŋ33","tsʰiŋ33",NA,"< Chinese","chan2019",NA,"true",NA,NA,"false","",1
"5427","honi1244-1-2000-1",NA,"honi1244-1",2000,"ȵi̠31tsʰiŋ33","ȵi̠31tsʰiŋ33",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5428","horp1239-1-1-1",NA,"horp1239-1",1,"ʐau","ʐau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5429","horp1239-1-2-1",NA,"horp1239-1",2,"wne","wne",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5430","horp1239-1-3-1",NA,"horp1239-1",3,"wsʰu","wsʰu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5431","horp1239-1-4-1",NA,"horp1239-1",4,"wʑɛ","wʑɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5432","horp1239-1-5-1",NA,"horp1239-1",5,"wŋue","wŋue",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5433","horp1239-1-6-1",NA,"horp1239-1",6,"wtɕʰau","wtɕʰau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5434","horp1239-1-7-1",NA,"horp1239-1",7,"snie","snie",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5435","horp1239-1-8-1",NA,"horp1239-1",8,"ʐɣiɛ","ʐɣiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5436","horp1239-1-9-1",NA,"horp1239-1",9,"nɡiɛ","nɡiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5437","horp1239-1-10-1",NA,"horp1239-1",10,"zʁa","zʁa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5438","horp1239-1-11-1",NA,"horp1239-1",11,"ʁa vʐau","ʁa vʐau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5439","horp1239-1-12-1",NA,"horp1239-1",12,"ʁa mne","ʁa mne",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5440","horp1239-1-13-1",NA,"horp1239-1",13,"ʁa vsu","ʁa vsu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5441","horp1239-1-14-1",NA,"horp1239-1",14,"ʁa vʐɛ","ʁa vʐɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5442","horp1239-1-15-1",NA,"horp1239-1",15,"ʁa mŋuɛ","ʁa mŋuɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5443","horp1239-1-16-1",NA,"horp1239-1",16,"ʁa vtɕʰau","ʁa vtɕʰau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5444","horp1239-1-17-1",NA,"horp1239-1",17,"ʁa snie","ʁa snie",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5445","horp1239-1-18-1",NA,"horp1239-1",18,"ʁa ʐɣiɛ","ʁa ʐɣiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5446","horp1239-1-19-1",NA,"horp1239-1",19,"ʁa nɡiɛ","ʁa nɡiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5447","horp1239-1-20-1",NA,"horp1239-1",20,"wne sqʰa","wne sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5448","horp1239-1-21-1",NA,"horp1239-1",21,"wne sqʰa wne","wne sqʰa wne",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5449","horp1239-1-23-1",NA,"horp1239-1",23,"wne sqʰa wsʰu","wne sqʰa wsʰu",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5450","horp1239-1-24-1",NA,"horp1239-1",24,"wne sqʰa wʑɛ","wne sqʰa wʑɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5451","horp1239-1-25-1",NA,"horp1239-1",25,"wne sqʰa wŋue","wne sqʰa wŋue",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5452","horp1239-1-26-1",NA,"horp1239-1",26,"wne sqʰa wtɕʰau","wne sqʰa wtɕʰau",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5453","horp1239-1-27-1",NA,"horp1239-1",27,"wne sqʰa snie","wne sqʰa snie",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5454","horp1239-1-28-1",NA,"horp1239-1",28,"wne sqʰa ʐɣiɛ","wne sqʰa ʐɣiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5455","horp1239-1-29-1",NA,"horp1239-1",29,"wne sqʰa nɡiɛ","wne sqʰa nɡiɛ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5456","horp1239-1-30-1",NA,"horp1239-1",30,"wsʰu sqʰa","wsʰu sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5457","horp1239-1-40-1",NA,"horp1239-1",40,"wʑɛ sqʰa","wʑɛ sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5458","horp1239-1-50-1",NA,"horp1239-1",50,"wŋuɛ sqʰa","wŋuɛ sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5459","horp1239-1-60-1",NA,"horp1239-1",60,"wtɕʰau sqʰa","wtɕʰau sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5460","horp1239-1-70-1",NA,"horp1239-1",70,"sniesqʰa","sniesqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5461","horp1239-1-80-1",NA,"horp1239-1",80,"ʐɣiɛ sqʰa","ʐɣiɛ sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5462","horp1239-1-90-1",NA,"horp1239-1",90,"nɡiɛ sqʰa","nɡiɛ sqʰa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5463","horp1239-1-100-1",NA,"horp1239-1",100,"ʐɣiɯ","ʐɣiɯ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5464","horp1239-1-200-1",NA,"horp1239-1",200,"wne ʐɣiɯ","wne ʐɣiɯ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5465","horp1239-1-1000-1",NA,"horp1239-1",1000,"stɔŋ pʰʂɔ","stɔŋ pʰʂɔ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5466","horp1239-1-2000-1",NA,"horp1239-1",2000,"stɔŋ pʰʂɔ wne","stɔŋ pʰʂɔ wne",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5467","hran1239-1-1-1",NA,"hran1239-1",1,"in-kʰat","in-kʰat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5468","hran1239-1-2-1",NA,"hran1239-1",2,"in-n̥i","in-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5469","hran1239-1-3-1",NA,"hran1239-1",3,"in-tʰum","in-tʰum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5470","hran1239-1-4-1",NA,"hran1239-1",4,"minli","minli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5471","hran1239-1-5-1",NA,"hran1239-1",5,"riŋa","riŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5472","hran1239-1-6-1",NA,"hran1239-1",6,"ki-ruk","ki-ruk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5473","hran1239-1-7-1",NA,"hran1239-1",7,"sari","sari",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5474","hran1239-1-8-1",NA,"hran1239-1",8,"ki-riet","ki-riet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5475","hran1239-1-9-1",NA,"hran1239-1",9,"kuok","kuok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5476","hran1239-1-10-1",NA,"hran1239-1",10,"som","som",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5477","hran1239-1-11-1",NA,"hran1239-1",11,"som-l̥ei-kʰat","som-l̥ei-kʰat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5478","hran1239-1-12-1",NA,"hran1239-1",12,"som-l̥ei-n̥i","som-l̥ei-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5479","hran1239-1-13-1",NA,"hran1239-1",13,"som-l̥ei-tʰum","som-l̥ei-tʰum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5480","hran1239-1-14-1",NA,"hran1239-1",14,"som-l̥ei-minli","som-l̥ei-minli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5481","hran1239-1-15-1",NA,"hran1239-1",15,"som-l̥ei-riŋa","som-l̥ei-riŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5482","hran1239-1-16-1",NA,"hran1239-1",16,"som-l̥ei-ruk","som-l̥ei-ruk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5483","hran1239-1-17-1",NA,"hran1239-1",17,"som-l̥ei-sari","som-l̥ei-sari",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5484","hran1239-1-18-1",NA,"hran1239-1",18,"som-l̥ei-riet","som-l̥ei-riet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5485","hran1239-1-19-1",NA,"hran1239-1",19,"som-l̥ei-kuok","som-l̥ei-kuok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5486","hran1239-1-20-1",NA,"hran1239-1",20,"som-n̥i","som-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5487","hran1239-1-21-1",NA,"hran1239-1",21,"som-n̥i in-kʰat","som-n̥i in-kʰat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5488","hran1239-1-22-1",NA,"hran1239-1",22,"som-n̥i in-n̥i","som-n̥i in-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5489","hran1239-1-23-1",NA,"hran1239-1",23,"som-n̥i in-tʰum","som-n̥i in-tʰum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5490","hran1239-1-24-1",NA,"hran1239-1",24,"som-n̥i minli","som-n̥i minli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5491","hran1239-1-25-1",NA,"hran1239-1",25,"som-n̥i riŋa","som-n̥i riŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5492","hran1239-1-26-1",NA,"hran1239-1",26,"som-n̥i ki-ruk","som-n̥i ki-ruk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5493","hran1239-1-27-1",NA,"hran1239-1",27,"som-n̥i sari","som-n̥i sari",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5494","hran1239-1-28-1",NA,"hran1239-1",28,"som-n̥i ki-riet","som-n̥i ki-riet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5495","hran1239-1-29-1",NA,"hran1239-1",29,"som-n̥i kuok","som-n̥i kuok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5496","hran1239-1-30-1",NA,"hran1239-1",30,"som-tʰum","som-tʰum",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5497","hran1239-1-40-1",NA,"hran1239-1",40,"som-minli","som-minli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5498","hran1239-1-50-1",NA,"hran1239-1",50,"som-riŋa","som-riŋa",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5499","hran1239-1-60-1",NA,"hran1239-1",60,"som-ruk","som-ruk",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5500","hran1239-1-70-1",NA,"hran1239-1",70,"som-sari","som-sari",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5501","hran1239-1-80-1",NA,"hran1239-1",80,"som-riet","som-riet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5502","hran1239-1-90-1",NA,"hran1239-1",90,"som-kuok","som-kuok",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5503","hran1239-1-100-1",NA,"hran1239-1",100,"riza-kʰat","riza-kʰat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5504","hran1239-1-200-1",NA,"hran1239-1",200,"riza-n̥i","riza-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5505","hran1239-1-400-1",NA,"hran1239-1",400,"riza- minli","riza- minli",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5506","hran1239-1-800-1",NA,"hran1239-1",800,"riza-riet","riza-riet",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5507","hran1239-1-1000-1",NA,"hran1239-1",1000,"saŋ-kʰat","saŋ-kʰat",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5508","hran1239-1-2000-1",NA,"hran1239-1",2000,"saŋ-n̥i","saŋ-n̥i",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5509","idum1241-1-1-1",NA,"idum1241-1",1,"kʰə̀ɡə̀","kʰə̀ɡə̀",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5510","idum1241-1-2-1",NA,"idum1241-1",2,"kà.nyì","kà.nyì",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5511","idum1241-1-3-1",NA,"idum1241-1",3,"kà.sȭ","kà.sȭ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5512","idum1241-1-4-1",NA,"idum1241-1",4,"kà.prì","kà.prì",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5513","idum1241-1-5-1",NA,"idum1241-1",5,"màŋá","màŋá",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5514","idum1241-1-6-1",NA,"idum1241-1",6,"tāhrō","tāhrō",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5515","idum1241-1-7-1",NA,"idum1241-1",7,"íũ̀","íũ̀",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5516","idum1241-1-8-1",NA,"idum1241-1",8,"ìɭú","ìɭú",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5517","idum1241-1-9-1",NA,"idum1241-1",9,"kʰrìnī","kʰrìnī",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5518","idum1241-1-10-1",NA,"idum1241-1",10,"hũ̄ũ̄","hũ̄ũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5519","idum1241-1-11-1",NA,"idum1241-1",11,"hōlōkə̀","hōlōkə̀",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5520","idum1241-1-12-1",NA,"idum1241-1",12,"hōlūnyì","hōlūnyì",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5521","idum1241-1-13-1",NA,"idum1241-1",13,"hōlōsȭ","hōlōsȭ",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5522","idum1241-1-14-1",NA,"idum1241-1",14,"hōlūprì","hōlūprì",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5523","idum1241-1-15-1",NA,"idum1241-1",15,"hōlōmā","hōlōmā",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5524","idum1241-1-16-1",NA,"idum1241-1",16,"hōlōhrō","hōlōhrō",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5525","idum1241-1-17-1",NA,"idum1241-1",17,"hōlūù","hōlūù",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5526","idum1241-1-18-1",NA,"idum1241-1",18,"hōlūɭū","hōlūɭū",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5527","idum1241-1-19-1",NA,"idum1241-1",19,"hōlūkʰrīnī","hōlūkʰrīnī",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5528","idum1241-1-20-1",NA,"idum1241-1",20,"ānyīhũ̄","ānyīhũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5529","idum1241-1-30-1",NA,"idum1241-1",30,"àsȭhũ̄","àsȭhũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5530","idum1241-1-40-1",NA,"idum1241-1",40,"kàprìhũ̄","kàprìhũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5531","idum1241-1-50-1",NA,"idum1241-1",50,"màŋáhũ̄","màŋáhũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5532","idum1241-1-60-1",NA,"idum1241-1",60,"tāār.hũ̄","tāār.hũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5533","idum1241-1-70-1",NA,"idum1241-1",70,"īũ̄hũ̄","īũ̄hũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5534","idum1241-1-80-1",NA,"idum1241-1",80,"īɭūhũ̄","īɭūhũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5535","idum1241-1-90-1",NA,"idum1241-1",90,"kʰrə̀nyī hũ̄","kʰrə̀nyī hũ̄",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5536","idum1241-1-100-1",NA,"idum1241-1",100,"mālō","mālō",NA,"","chan2019",NA,"false",NA,NA,"false","",1
"5537","idum1241-2-1-1",NA,"idum1241-2",1,"kʰɯn55ge55","kʰɯn55ge55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5538","idum1241-2-2-1",NA,"idum1241-2",2,"kɑ31ni55","kɑ31ni55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5539","idum1241-2-3-1",NA,"idum1241-2",3,"kɑ31soŋ55","kɑ31soŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5540","idum1241-2-4-1",NA,"idum1241-2",4,"kɑ31prɯi55","kɑ31prɯi55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5541","idum1241-2-5-1",NA,"idum1241-2",5,"mɑ31ŋɑ55","mɑ31ŋɑ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5542","idum1241-2-6-1",NA,"idum1241-2",6,"tɑ55hɹo53","tɑ55hɹo53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5543","idum1241-2-7-1",NA,"idum1241-2",7,"i55ɦoŋ53","i55ɦoŋ53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5544","idum1241-2-8-1",NA,"idum1241-2",8,"i55lioŋ35","i55lioŋ35",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5545","idum1241-2-9-1",NA,"idum1241-2",9,"kɯ55ȵi55","kɯ55ȵi55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5546","idum1241-2-10-1",NA,"idum1241-2",10,"hoŋ55ɦoŋ53","hoŋ55ɦoŋ53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5547","idum1241-2-11-1",NA,"idum1241-2",11,"ho55lo55kʰɯn55","ho55lo55kʰɯn55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5548","idum1241-2-12-1",NA,"idum1241-2",12,"ho55lo55ni55","ho55lo55ni55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5549","idum1241-2-13-1",NA,"idum1241-2",13,"ho55lo55soŋ55","ho55lo55soŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5550","idum1241-2-14-1",NA,"idum1241-2",14,"ho55lo55prɯi55","ho55lo55prɯi55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5551","idum1241-2-15-1",NA,"idum1241-2",15,"ho55lo55ŋɑ55","ho55lo55ŋɑ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5552","idum1241-2-16-1",NA,"idum1241-2",16,"ho55lo55hɹo53","ho55lo55hɹo53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5553","idum1241-2-17-1",NA,"idum1241-2",17,"ho55lo55ɦoŋ53","ho55lo55ɦoŋ53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5554","idum1241-2-18-1",NA,"idum1241-2",18,"ho55lo55lioŋ35","ho55lo55lioŋ35",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5555","idum1241-2-19-1",NA,"idum1241-2",19,"ho55lo55kɯ55ȵi55","ho55lo55kɯ55ȵi55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5556","idum1241-2-20-1",NA,"idum1241-2",20,"ɑ31ni55hɹoŋ55","ɑ31ni55hɹoŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5557","idum1241-2-21-1",NA,"idum1241-2",21,"ɑ31ni55hɹoŋ55kʰɯn55ge55","ɑ31ni55hɹoŋ55kʰɯn55ge55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5558","idum1241-2-22-1",NA,"idum1241-2",22,"ɑ31ni55hɹoŋ55kɑ31ni55","ɑ31ni55hɹoŋ55kɑ31ni55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5559","idum1241-2-23-1",NA,"idum1241-2",23,"ɑ31ni55hɹoŋ55kɑ31soŋ55","ɑ31ni55hɹoŋ55kɑ31soŋ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5560","idum1241-2-24-1",NA,"idum1241-2",24,"ɑ31ni55hɹoŋ55kɑ31prɯi55","ɑ31ni55hɹoŋ55kɑ31prɯi55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5561","idum1241-2-25-1",NA,"idum1241-2",25,"ɑ31ni55hɹoŋ55mɑ31ŋɑ55","ɑ31ni55hɹoŋ55mɑ31ŋɑ55",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5562","idum1241-2-26-1",NA,"idum1241-2",26,"ɑ31ni55hɹoŋ55tɑ55hɹo53","ɑ31ni55hɹoŋ55tɑ55hɹo53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
"5563","idum1241-2-27-1",NA,"idum1241-2",27,"ɑ31ni55hɹoŋ55i55ɦoŋ53","ɑ31ni55hɹoŋ55i55ɦoŋ53",NA,"","chan2019",NA,"false",NA,NA,"false","",2
