ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
kema1243-1-1,,kema1243,1,sia,sia,[],,[],,False,Kemak.htm,False,,1
kema1243-2-1,,kema1243,2,ɾua,ɾua,[],,[],,False,Kemak.htm,False,,1
kema1243-3-1,,kema1243,3,telu,telu,[],,[],,False,Kemak.htm,False,,1
kema1243-4-1,,kema1243,4,paːt,paːt,[],,[],,False,Kemak.htm,False,,1
kema1243-5-1,,kema1243,5,ilima,ilima,[],,[],,False,Kemak.htm,False,,1
kema1243-6-1,,kema1243,6,neme,neme,[],,[],,False,Kemak.htm,False,,1
kema1243-7-1,,kema1243,7,icu,icu,[],,[],,False,Kemak.htm,False,,1
kema1243-8-1,,kema1243,8,balu,balu,[],,[],,False,Kemak.htm,False,,1
kema1243-9-1,,kema1243,9,sibe,sibe,[],,[],,False,Kemak.htm,False,,1
kema1243-10-1,,kema1243,10,sapulu,sapulu,[],,[],,False,Kemak.htm,False,,1
kema1243-11-1,,kema1243,11,sapulu ɾesi sia,sapulu ɾesi sia,[],,[],,False,Kemak.htm,False,,1
kema1243-12-1,,kema1243,12,sapulu ɾesi ɾua,sapulu ɾesi ɾua,[],,[],,False,Kemak.htm,False,,1
kema1243-13-1,,kema1243,13,sapulu ɾesi telu,sapulu ɾesi telu,[],,[],,False,Kemak.htm,False,,1
kema1243-14-1,,kema1243,14,sapulu ɾesi paːt,sapulu ɾesi paːt,[],,[],,False,Kemak.htm,False,,1
kema1243-15-1,,kema1243,15,sapulu ɾesi lima,sapulu ɾesi lima,[],,[],,False,Kemak.htm,False,,1
kema1243-16-1,,kema1243,16,sapulu ɾesi neme,sapulu ɾesi neme,[],,[],,False,Kemak.htm,False,,1
kema1243-17-1,,kema1243,17,sapulu ɾesi icu,sapulu ɾesi icu,[],,[],,False,Kemak.htm,False,,1
kema1243-18-1,,kema1243,18,sapulu ɾesi balu,sapulu ɾesi balu,[],,[],,False,Kemak.htm,False,,1
kema1243-19-1,,kema1243,19,sapulu ɾesi sibe,sapulu ɾesi sibe,[],,[],,False,Kemak.htm,False,,1
kema1243-20-1,,kema1243,20,ɡulu ɾua,ɡulu ɾua,[],,[],,False,Kemak.htm,False,,1
kema1243-21-1,,kema1243,21,ɡulu ɾua ɾesi sia,ɡulu ɾua ɾesi sia,[],,[],,False,Kemak.htm,False,,1
kema1243-22-1,,kema1243,22,ɡulu ɾua ɾesi ɾua,ɡulu ɾua ɾesi ɾua,[],,[],,False,Kemak.htm,False,,1
kema1243-23-1,,kema1243,23,ɡulu ɾua ɾesi telu,ɡulu ɾua ɾesi telu,[],,[],,False,Kemak.htm,False,,1
kema1243-24-1,,kema1243,24,ɡulu ɾua ɾesi paːt,ɡulu ɾua ɾesi paːt,[],,[],,False,Kemak.htm,False,,1
kema1243-25-1,,kema1243,25,ɡulu ɾua ɾesi lima,ɡulu ɾua ɾesi lima,[],,[],,False,Kemak.htm,False,,1
kema1243-26-1,,kema1243,26,ɡulu ɾua ɾesi neme,ɡulu ɾua ɾesi neme,[],,[],,False,Kemak.htm,False,,1
kema1243-27-1,,kema1243,27,ɡulu ɾua ɾesi icu,ɡulu ɾua ɾesi icu,[],,[],,False,Kemak.htm,False,,1
kema1243-28-1,,kema1243,28,ɡulu ɾua ɾesi balu,ɡulu ɾua ɾesi balu,[],,[],,False,Kemak.htm,False,,1
kema1243-29-1,,kema1243,29,ɡulu ɾua ɾesi sibe,ɡulu ɾua ɾesi sibe,[],,[],,False,Kemak.htm,False,,1
kema1243-30-1,,kema1243,30,ɡul telu,ɡul telu,[],,[],,False,Kemak.htm,False,,1
kema1243-40-1,,kema1243,40,ɡul paːt,ɡul paːt,[],,[],,False,Kemak.htm,False,,1
kema1243-50-1,,kema1243,50,ɡul lima,ɡul lima,[],,[],,False,Kemak.htm,False,,1
kema1243-60-1,,kema1243,60,ɡul neme,ɡul neme,[],,[],,False,Kemak.htm,False,,1
kema1243-70-1,,kema1243,70,ɡul icu,ɡul icu,[],,[],,False,Kemak.htm,False,,1
kema1243-80-1,,kema1243,80,ɡul balu,ɡul balu,[],,[],,False,Kemak.htm,False,,1
kema1243-90-1,,kema1243,90,ɡul sibe,ɡul sibe,[],,[],,False,Kemak.htm,False,,1
kema1243-100-1,,kema1243,100,atusu sia,atusu sia,[],,[],,False,Kemak.htm,False,,1
kema1243-200-1,,kema1243,200,atusu ɾua,atusu ɾua,[],,[],,False,Kemak.htm,False,,1
kema1243-1000-1,,kema1243,1000,ɾibu sia,ɾibu sia,[],,[],,False,Kemak.htm,False,,1
kema1243-2000-1,,kema1243,2000,ɾibu ɾua,ɾibu ɾua,[],,[],,False,Kemak.htm,False,,1
