ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,SourceFile,Problematic,Other_Form,Variant_ID
cemu1238-1-1,,cemu1238,1,jɛiu,jɛiu,[],,[],,False,Cemuhi.htm,False,cèiu,1
cemu1238-1-2,,cemu1238,1,cɛ́iu,cɛ́iu,[],,[],,False,Cemuhi.htm,False,,2
cemu1238-2-1,,cemu1238,2,alo,alo,[],,[],,False,Cemuhi.htm,False,alo,1
cemu1238-2-2,,cemu1238,2,álò,álò,[],,[],,False,Cemuhi.htm,False,,2
cemu1238-3-1,,cemu1238,3,tʲie,tʲie,[],,[],,False,Cemuhi.htm,False,cié,1
cemu1238-3-2,,cemu1238,3,cíé,cíé,[],,[],,False,Cemuhi.htm,False,,2
cemu1238-4-1,,cemu1238,4,paː,paː,[],,[],,False,Cemuhi.htm,False,paa,1
cemu1238-4-2,,cemu1238,4,páá,páá,[],,[],,False,Cemuhi.htm,False,,2
cemu1238-5-1,,cemu1238,5,nim,nim,[],( litː 'hand' ),[],,False,Cemuhi.htm,False,,1
cemu1238-5-2,,cemu1238,5,ním,ním,[],( litː 'hand'),[],,False,Cemuhi.htm,False,,2
cemu1238-6-1,,cemu1238,6,mbwɔ mu jɛlu wɔn,mbwɔ mu jɛlu wɔn,[],( 5 + 1 ),[],,False,Cemuhi.htm,False,bwömucèiupwön,1
cemu1238-6-2,,cemu1238,6,ním bʷɔ̌a mú cɛ́iu pʷɔ-n,ním bʷɔ̌a mú cɛ́iu pʷɔ-n,[],( 5 + 1 ),[],,False,Cemuhi.htm,False,,2
cemu1238-7-1,,cemu1238,7,mbwɔ mu alo wɔn,mbwɔ mu alo wɔn,[],( 5 + 2 ),[],,False,Cemuhi.htm,False,bwömualopwön,1
cemu1238-7-2,,cemu1238,7,ním bʷɔ̌a mú álò pʷɔ-n,ním bʷɔ̌a mú álò pʷɔ-n,[],( 5 + 2 ),[],,False,Cemuhi.htm,False,,2
cemu1238-8-1,,cemu1238,8,mbwɔ mu tʲie wɔn,mbwɔ mu tʲie wɔn,[],( 5 + 3 ),[],,False,Cemuhi.htm,False,bwömuciépwön,1
cemu1238-8-2,,cemu1238,8,ním bʷɔ̌a mú cíé pʷɔ-n,ním bʷɔ̌a mú cíé pʷɔ-n,[],( 5 + 3 ),[],,False,Cemuhi.htm,False,,2
cemu1238-9-1,,cemu1238,9,mbwɔ mu paː wɔn,mbwɔ mu paː wɔn,[],( 5 + 4 ),[],,False,Cemuhi.htm,False,bwömupaapwön,1
cemu1238-9-2,,cemu1238,9,ním bʷɔ̌a mú páá pʷɔ-n,ním bʷɔ̌a mú páá pʷɔ-n,[],( 5 + 4 ),[],,False,Cemuhi.htm,False,,2
cemu1238-10-1,,cemu1238,10,pɔn ɟulu or,pɔn ɟulu or,[],[pan ɟulu],[],,False,Cemuhi.htm,False,pajulu,1
cemu1238-10-2,,cemu1238,10,pàɟylu,pàɟylu,[],,[],,False,Cemuhi.htm,False,,2
